"site","plot","year","UTMx","UTMy","sekhabtype","terhabtype","pHjord","pHvand","Cijord","Nijord","CNratio","Fosfortal","NitratN","Nilyngfamilien","Pilyngfamilien","NPilyngfamilien","Nigraminoids","Pigraminoids","NPigraminoids","Nitoervemos","Pitoervemos","NPitoervemos","Niandetmos","Piandetmos","NPiandetmos","morlag","vegetationshoejde","vedplanterover1m5md","vedplanterunder1m5md","dvaergbuske5md","vandflade5md","lyngensbladbille5md","enebær5md","gråris5md","havtorn5md","hoeljer5md","hvasavneknippe5md","klokkelyng5md","vadegræs5md","graesningbin","hoesletbin","indikatorarter","antalarter","antalstjernearter","antaltostjernearter","antalenaarigearter","meanscore","andelstjerne","andeltostjerne","Ndep","nedbør","jordtype","slope","aspect","pEL","pEF","pER","pEN","pGC","pGS","pGR","pAnnualsGrime","pchmax","pslamean","psmmean","pEEL","pEEF","pEER","pEEN","pEES","pLDMC","pLM","pLS","pnaeringsratio","pEnaeringsratio","fEL","fEF","fER","fEN","fGC","fGS","fGR","fAnnualsGrime","fchmax","fslamean","fsmmean","fEEL","fEEF","fEER","fEEN","fEES","fLDMC","fLM","fLS","fnaeringsratio","fEnaeringsratio"
5213,717011,2014,"499610","6298980","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","5.","0.","0.012732365673542143","1.2732365673542143","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","2","10","5","2","0","3.7","0.5","0.2","10.566199999999998","792.5","mv","mv","mv","6.178571428571429","mv","2.5555555555555554","2.8214285714285716","2.8214285714285716","7.75","1.4285714285714286","0.","0.23583333333333314","23.274523809523796","0.34835865800162324","6.357142857142857","5.714285714285714","2.7142857142857144","2.8214285714285716","0.","307.93050595238117","5.220549913526783","131.8145833333334","1.1040372670807452","1.0394736842105263","6.7","6.25","2.5","2.888888888888889","2.888888888888889","7.555555555555555","1.5555555555555556","0.","5.399833333333333","21.12772222222222","1.0827457020200761","6.6","6.","3.7","3.3","0.","290.08674074074077","13.723243983921124","299.7648842592592","1.1555555555555554","0.8918918918918919"
5214,717027,2014,"499180","6298800","6230","{6230}","5.","mv","mv","mv","mv","1.6","mv","mv","mv","mv","1.5","0.18","8.333333333333332","mv","mv","mv","mv","mv","mv","0.","7.5","40.74357015533486","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","2","25","8","0","2","2.76","0.32","0.","10.566199999999998","792.5","mv","mv","mv","6.909090909090909","4.714285714285714","4.45","4.428571428571429","3.5833333333333335","3.9583333333333335","4.458333333333333","0.08333333333333333","0.43430555555555544","25.95371212121213","0.29002845328418103","6.5","4.958333333333333","4.708333333333333","4.291666666666667","0.25","233.28401041666666","14.78186188241319","431.46840277777795","0.9951845906902087","0.911504424778761","6.85","4.714285714285714","5.083333333333333","4.411764705882353","3.7142857142857144","4.571428571428571","3.7142857142857144","0.041666666666666664","0.9138484848484848","24.037541666666662","24.80070303854805","6.863636363636363","4.954545454545454","5.363636363636363","4.090909090909091","0.13636363636363635","214.11848214285718","34.89669528462372","746.1790038978493","0.8678881388621023","0.7627118644067796"
5214,717028,2014,"499180","6298770","6230","{6230}","4.6","mv","mv","mv","mv","0.7","mv","mv","mv","mv","1.5","0.17","8.823529411764705","mv","mv","mv","mv","mv","mv","0.","11.25","10.185892538833714","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","3","26","9","1","3","2.923076","0.34615384615384615","0.038461538461538464","10.566199999999998","792.5","mv","mv","mv","6.9523809523809526","5.166666666666667","4.473684210526316","3.761904761904762","3.72","4.92","3.36","0.","0.8141333333333333","25.71413333333334","9.194694135930131","6.72","4.96","5.","4.","0.32","253.99901428571428","12.744667426958335","373.2486000000001","0.8408963585434174","0.8","7.136363636363637","4.529411764705882","4.076923076923077","4.363636363636363","4.434782608695652","4.695652173913044","2.869565217391304","0.","2.7594000000000007","24.106159420289856","151.08541400418545","6.869565217391305","4.913043478260869","5.391304347826087","4.217391304347826","0.13043478260869565","231.89116095238097","64.01042245170377","1743.3449963768114","1.0703259005145798","0.782258064516129"
5214,717030,2014,"499190","6298800","6230","{6230}","4.6","mv","mv","mv","mv","0.6","mv","mv","mv","mv","1.2","0.14","8.571428571428571","mv","mv","mv","mv","mv","mv","0.","5.","2.5464731347084286","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","2","20","8","0","1","3.25","0.4","0.","10.566199999999998","792.5","mv","mv","mv","6.909090909090909","4.333333333333333","3.7058823529411766","3.727272727272727","3.4583333333333335","5.333333333333333","3.2083333333333335","0.","0.3715972222222221","25.07861111111112","0.7386910155037878","6.5","4.75","4.666666666666667","3.6666666666666665","0.","252.4884027777778","24.341141298843734","609.0893939393936","1.0057720057720059","0.7857142857142857","6.894736842105263","4.785714285714286","4.25","3.933333333333333","3.6666666666666665","4.833333333333333","3.5","0.","3.047964912280702","24.247938596491235","196.7365866142579","6.833333333333333","5.055555555555555","5.5","4.055555555555555","0.05555555555555555","223.92368035714284","25.95105495221842","756.1150479626482","0.9254901960784314","0.7373737373737373"
5214,717033,2014,"499190","6298830","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","10.","0.","0.2546473134708429","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","0","16","3","0","0","2.875","0.1875","0.","10.566199999999998","792.5","mv","mv","mv","6.56","5.473684210526316","4.25","3.7916666666666665","4.676470588235294","3.7941176470588234","3.5294117647058822","0.","0.4975392156862744","26.165588235294113","0.4546396645017187","6.676470588235294","5.176470588235294","4.5588235294117645","4.117647058823529","0.5294117647058824","247.6564705882353","18.002214616297987","487.3415733712842","0.8921568627450981","0.9032258064516129","7.","4.9","4.666666666666667","4.3076923076923075","4.9375","3.8125","3.25","0.","1.1302916666666667","21.87135416666666","15.708356789320783","6.9375","5.125","5.6875","4.375","0.1875","217.12989211309525","59.807723838480996","1056.1571454973116","0.9230769230769231","0.7692307692307693"
5214,717034,2014,"499190","6298790","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","5.","14.005602240896357","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","2","20","6","0","0","2.95","0.3","0.","10.566199999999998","792.5","mv","mv","mv","6.818181818181818","4.142857142857143","4.","3.4705882352941178","3.739130434782609","4.6521739130434785","3.608695652173913","0.","0.37608695652173907","24.553442028985515","0.5465535921428568","6.782608695652174","4.739130434782608","5.173913043478261","3.608695652173913","0.17391304347826086","227.88472826086962","28.10776036140218","797.2318840579711","0.8676470588235294","0.6974789915966386","7.0588235294117645","4.666666666666667","4.444444444444445","3.7142857142857144","4.111111111111111","5.111111111111111","2.7777777777777777","0.","1.8797037037037034","22.24447916666666","24.472199149843284","6.947368421052632","4.842105263157895","5.473684210526316","3.8947368421052633","0.21052631578947367","224.44370039682542","44.99310462054778","942.1318145161287","0.8357142857142857","0.7115384615384616"
5214,717036,2014,"499150","6298810","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","6.25","11.459129106187929","2.5464731347084286","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","4","21","7","0","0","3.095238","0.3333333333333333","0.","10.566199999999998","792.5","mv","mv","mv","7.","mv","4.","4.","4.","4.","4.","0.","0.39999999999999997","29.376666666666704","0.0625","6.","5.","4.","4.","0.","259.6675","10.18646215775","335.666666666667","1.","1.","6.842105263157895","4.7272727272727275","3.6666666666666665","3.5294117647058822","4.2105263157894735","5.315789473684211","2.473684210526316","0.","1.7718166666666668","22.343043859649118","23.625136448218843","6.7368421052631575","5.2105263157894735","5.2105263157894735","4.052631578947368","0.15789473684210525","240.55438035714286","45.39831435708243","798.5921393145163","0.9625668449197861","0.7777777777777778"
5214,717041,2014,"499170","6298820","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","5.","6.366182836771071","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","0","20","6","0","0","2.8","0.3","0.","10.566199999999998","792.5","mv","mv","mv","7.","5.090909090909091","3.9285714285714284","4.28125","4.","4.7272727272727275","3.272727272727273","0.","0.3533838383838384","25.486237373737385","0.35620111242070046","6.363636363636363","5.0606060606060606","4.242424242424242","4.242424242424242","0.030303030303030304","253.6911994949495","12.05482738780556","446.3414141414143","1.0897727272727273","1.","6.944444444444445","5.3076923076923075","5.166666666666667","4.214285714285714","5.","3.6666666666666665","3.3333333333333335","0.","1.1509074074074075","20.98159259259259","14.880175496991503","6.888888888888889","5.333333333333333","5.888888888888889","4.444444444444445","0.05555555555555555","230.72219257703082","51.721925970364616","968.3678893896264","0.815668202764977","0.7547169811320755"
5214,717042,2014,"499100","6298850","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","6.25","11.459129106187929","0.6366182836771072","1.2732365673542143","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","3","22","9","2","0","3.136363","0.4090909090909091","0.09090909090909091","10.566199999999998","792.5","mv","mv","mv","6.448275862068965","5.5","2.857142857142857","3.","2.793103448275862","7.758620689655173","1.4482758620689655","0.","0.316896551724138","23.600737179487172","0.41579386841058386","6.482758620689655","5.586206896551724","3.2413793103448274","2.896551724137931","0.","303.87422413793104","7.218809767249995","161.82557471264377","1.05","0.8936170212765957","6.65","5.076923076923077","3.230769230769231","3.25","3.8947368421052633","6.7368421052631575","1.368421052631579","0.","7.977864701436132","22.64783333333333","78.96019707114957","6.619047619047619","5.523809523809524","4.190476190476191","3.1904761904761907","0.","263.76842970521545","63.083619229772204","870.2690873015871","1.005952380952381","0.7613636363636364"
5214,717043,2014,"499200","6298810","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","5.","66.20830150241915","2.5464731347084286","1.9098548510313216","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","3","26","7","2","0","2.615384","0.2692307692307692","0.07692307692307693","10.566199999999998","792.5","mv","mv","mv","6.421052631578948","5.","2.7222222222222223","3.263157894736842","3.2","7.25","1.55","0.","13.445277777777779","21.11451754385963","0.31784804034545455","6.3","5.","3.1","3.25","0.","289.30987500000003","10.653960818116655","289.30175438596484","1.1987110633727176","1.0483870967741935","7.","5.166666666666667","4.7272727272727275","4.","3.9","5.4","2.7","0.","7.78659420289855","23.15333333333333","178.51470916990232","6.956521739130435","5.260869565217392","5.130434782608695","3.9565217391304346","0.13043478260869565","241.83430952380954","34.21801844607645","873.9140789473679","0.8461538461538461","0.7711864406779662"
5214,717044,2014,"499200","6298800","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","6.25","11.459129106187929","0.","0.6366182836771072","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","2","21","7","1","0","3.","0.3333333333333333","0.047619047619047616","10.566199999999998","792.5","mv","mv","mv","6.85","5.25","3.9","4.","3.909090909090909","4.590909090909091","3.5","0.","0.4236363636363636","26.002462121212137","0.1954295916979043","6.2727272727272725","5.","4.090909090909091","4.","0.22727272727272727","268.71602272727273","12.194068334981058","334.3965909090912","1.0256410256410255","0.9777777777777777","6.882352941176471","4.8","4.","3.5714285714285716","3.526315789473684","6.2105263157894735","2.263157894736842","0.","5.627416666666667","22.45979166666667","21.976070681582325","6.8","5.25","4.75","3.85","0.15","247.32786706349205","23.754913198031087","632.3263725490194","0.8928571428571429","0.8105263157894737"
5227,717418,2014,"503270","6275380","6230","{6230}","4.3","mv","mv","mv","mv","0.8","mv","mv","mv","mv","1.8","0.2","9.","mv","mv","mv","mv","mv","mv","0.","5.","0.","0.12732365673542145","0.12732365673542145","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","6","25","15","1","0","3.6","0.6","0.04","14.1007","771.9","mv","mv","mv","6.945945945945946","4.","2.409090909090909","3.1666666666666665","2.7567567567567566","7.621621621621622","1.6216216216216217","0.","0.2885585585585584","19.112927927927906","0.5309142231147777","6.702702702702703","5.","4.162162162162162","2.972972972972973","0.21621621621621623","271.1656418918919","11.649977757174774","259.0186936936937","1.3144654088050314","0.7142857142857143","7.190476190476191","4.071428571428571","3.75","2.9047619047619047","2.590909090909091","6.954545454545454","2.4545454545454546","0.","1.0014130434782609","22.052349206349206","30.73185604278722","6.913043478260869","4.739130434782608","5.086956521739131","3.1739130434782608","0.17391304347826086","250.6174215367965","31.504995757761645","632.5000719696965","0.7746031746031746","0.6239316239316239"
5227,717419,2014,"503130","6275390","6230","{6230}","4.5","mv","mv","mv","mv","1.2","mv","mv","mv","mv","2.1","0.25","8.4","mv","mv","mv","mv","mv","mv","0.","13.75","0.","0.12732365673542145","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","0","14","2","0","0","2.357142","0.14285714285714285","0.","14.1007","771.9","mv","mv","mv","6.666666666666667","5.75","4.428571428571429","4.473684210526316","4.","4.","4.","0.","0.4694444444444442","27.006543209876536","0.5761733894625779","6.7407407407407405","5.2592592592592595","5.222222222222222","4.407407407407407","0.2222222222222222","237.0724537037037","29.437241250472223","936.6296296296297","1.0101867572156198","0.8439716312056738","7.1","5.111111111111111","5.","4.666666666666667","4.","3.4545454545454546","4.545454545454546","0.","0.8218055555555557","25.7466","38.53619818054053","7.166666666666667","5.166666666666667","5.75","4.5","0.3333333333333333","211.2421590909091","32.23419936422724","857.0481818181814","0.9333333333333333","0.782608695652174"
5227,717420,2014,"503040","6275170","6230","{6230}","3.6","mv","mv","mv","mv","0.9","mv","mv","mv","mv","1.5","0.22","6.818181818181818","mv","mv","mv","mv","mv","mv","0.","15.","0.","0.012732365673542143","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","2","16","4","0","0","2.8125","0.25","0.","14.1007","771.9","mv","mv","mv","6.72","5.5","4.266666666666667","4.76","4.","4.","4.","0.","0.47592592592592586","28.17114197530866","0.25317441480435315","6.592592592592593","5.185185185185185","5.037037037037037","4.518518518518518","0.14814814814814814","267.4331481481481","20.04461024428704","635.4382716049383","1.115625","0.8970588235294118","6.846153846153846","4.777777777777778","3.6666666666666665","4.","3.3076923076923075","5.153846153846154","3.5384615384615383","0.","1.1386666666666667","26.270119047619044","67.95532798701757","6.857142857142857","5.142857142857143","5.428571428571429","4.071428571428571","0.21428571428571427","215.71201785714285","49.144017037572496","1013.6244758064516","1.0909090909090908","0.75"
5227,717421,2014,"503070","6275280","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","20.","0.","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","0","14","0","0","1","1.928571","0.","0.","14.1007","771.9","mv","mv","mv","6.631578947368421","5.5","4.","4.230769230769231","4.","4.","4.","0.","0.38684210526315793","26.463201754385977","0.6134901971030411","6.421052631578948","5.052631578947368","4.842105263157895","4.105263157894737","0.","231.39565789473684","35.07259885527631","1110.008771929825","1.0576923076923077","0.8478260869565217","7.083333333333333","5.625","6.","6.1","5.","2.4615384615384617","4.538461538461538","0.","0.7024102564102565","23.56174242424242","1.3289706526843155","7.230769230769231","5.3076923076923075","5.923076923076923","5.076923076923077","0.46153846153846156","195.12045512820518","127.05528462374731","2465.030005996692","1.0166666666666666","0.8571428571428571"
5227,717423,2014,"503280","6275440","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","10.","0.","0.012732365673542143","0.6366182836771072","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","8","27","17","4","0","3.888888","0.6296296296296297","0.14814814814814814","14.1007","771.9","mv","mv","mv","6.483870967741935","6.1875","2.380952380952381","2.8823529411764706","2.1470588235294117","9.029411764705882","0.8235294117647058","0.","0.371470588235294","20.87884803921567","1.6776265463268722","6.411764705882353","5.529411764705882","3.6176470588235294","2.911764705882353","0.","268.30352941176477","83.0829542757955","1524.6352941176478","1.2105882352941177","0.8048780487804879","6.958333333333333","4.466666666666667","3.230769230769231","3.0454545454545454","2.5833333333333335","7.083333333333333","2.3333333333333335","0.","2.08820987654321","22.26342","152.8837170616069","6.88","5.12","4.92","3.2","0.08","258.0163621794872","42.04772824797082","861.7291499999999","0.9426406926406926","0.6504065040650406"
5227,717425,2014,"503090","6275200","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","13.75","0.","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","1","11","2","0","0","2.727272","0.18181818181818182","0.","14.1007","771.9","mv","mv","mv","6.85","5.25","4.","4.35","4.","4.","4.","0.","0.4200000000000001","29.03370833333337","0.11294056819431822","6.2","5.05","4.4","4.2","0.","265.531375","14.60934235945","470.8250000000004","1.0875","0.9545454545454546","7.","5.2","4.","4.75","4.5","4.2","3.3","0.","0.5661333333333334","25.657833333333333","0.7031783961103245","7.","5.3","5.6","4.2","0.1","201.92329166666667","53.50370716175148","1195.1940994623658","1.1875","0.75"
5227,717426,2014,"503090","6275420","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","15.","0.","0.012732365673542143","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","1","10","2","0","1","2.4","0.2","0.","14.1007","771.9","mv","mv","mv","6.608695652173913","5.1","4.","4.826086956521739","4.","4.","4.","0.","0.4434782608695652","28.28496376811597","0.16193745062549414","6.434782608695652","5.043478260869565","4.869565217391305","4.434782608695652","0.","277.5289130434783","20.714223870250006","633.021739130435","1.2065217391304348","0.9107142857142857","7.","4.4","4.666666666666667","4.142857142857143","2.875","4.","5.125","0.","1.013125","24.989880952380958","57.62992561360187","6.888888888888889","4.777777777777778","6.","4.222222222222222","0.1111111111111111","226.4156547619047","33.2115401377738","923.4047619047615","0.8877551020408163","0.7037037037037037"
5227,717428,2014,"502990","6275150","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","15.","0.","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","0","12","1","0","1","2.416666","0.08333333333333333","0.","14.1007","771.9","mv","mv","mv","6.857142857142857","5.625","4.","4.523809523809524","4.","4.","4.","0.","0.43809523809523804","29.481626984127008","0.18095508659199142","6.380952380952381","5.238095238095238","4.761904761904762","4.380952380952381","0.","259.63499999999993","16.611518798845243","585.3730158730161","1.130952380952381","0.92","7.1","5.","4.8","4.555555555555555","3.090909090909091","3.3636363636363638","5.545454545454546","0.","0.5045151515151516","25.26575925925926","0.9804594938727866","7.181818181818182","5.2727272727272725","5.7272727272727275","4.363636363636363","0.5454545454545454","194.8397272727273","43.97376691018621","1073.0750828445746","0.9490740740740741","0.7619047619047619"
5227,717430,2014,"503010","6275250","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","15.","0.","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","0","11","0","0","0","2.272727","0.","0.","14.1007","771.9","mv","mv","mv","6.782608695652174","5.5","4.","4.428571428571429","4.","4.","4.","0.","0.4195652173913043","28.48445652173916","0.28178460852244486","6.3478260869565215","5.130434782608695","4.695652173913044","4.260869565217392","0.","254.13554347826084","21.355761509184784","702.4565217391306","1.1071428571428572","0.9074074074074074","7.3","4.5","4.25","4.888888888888889","4.8","3.3","3.9","0.","0.5168333333333334","25.387187500000003","1.7000408880814883","7.2","5.","5.6","4.3","0.1","181.3034916666667","69.24592655504163","1550.4427499999997","1.1503267973856208","0.7678571428571429"
5227,717432,2014,"503140","6275370","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","10.","0.","0.2546473134708429","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","1","12","3","0","0","2.666666","0.25","0.","14.1007","771.9","mv","mv","mv","7.166666666666667","4.545454545454546","4.142857142857143","4.521739130434782","4.28","3.44","4.28","0.","0.538","25.680000000000017","0.21580054026831164","6.52","5.04","4.96","4.16","0.36","238.21745","19.421587885363323","528.4200000000002","1.091454272863568","0.8387096774193549","6.7","4.75","5.","4.","3.9","4.8","3.3","0.","2.4462499999999996","24.01128787878788","135.4144119588798","6.833333333333333","5.083333333333333","6.083333333333333","4.5","0.25","235.81537337662337","50.27276046543333","1072.7825757575758","0.8","0.7397260273972602"
5232,717567,2014,"505300","6203380","6230","{6230}","4.","mv","mv","mv","mv","1.2","mv","mv","mv","mv","2.2","0.32","6.875000000000001","mv","mv","mv","mv","mv","mv","0.","10.","0.","0.","3.1830914183855357","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","3","22","9","1","1","3.318181","0.4090909090909091","0.045454545454545456","13.806000000000001","907.","mv","mv","mv","6.111111111111111","5.285714285714286","4.85","4.","3.3333333333333335","5.333333333333333","3.3333333333333335","0.","0.5976190476190475","22.233214285714276","0.6318879674262211","7.238095238095238","5.095238095238095","5.285714285714286","4.619047619047619","1.1428571428571428","264.98607142857145","18.71164576436905","286.1507936507936","0.8247422680412371","0.8738738738738738","7.2631578947368425","4.642857142857143","3.2142857142857144","3.2941176470588234","2.9473684210526314","5.7894736842105265","3.263157894736842","0.","0.42506666666666665","23.13378070175438","0.5687540567334473","7.052631578947368","5.2105263157894735","4.7368421052631575","3.526315789473684","0.2631578947368421","226.19405833333332","25.943080871775354","450.9759622311829","1.0248366013071895","0.7444444444444445"
5232,717569,2014,"505130","6203520","6230","{6230}","3.7","mv","mv","mv","mv","1.","mv","mv","mv","mv","1.8","0.16","11.25","mv","mv","mv","mv","mv","mv","0.","11.25","0.","0.","49.65622612681436","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","2","14","7","1","0","3.642857","0.5","0.07142857142857142","13.806000000000001","907.","mv","mv","mv","7.611111111111111","mv","1.3333333333333333","1.5","5.388888888888889","6.388888888888889","0.2222222222222222","0.","0.9761111111111109","13.212592592592593","0.08251020201767675","6.777777777777778","5.777777777777778","2.111111111111111","2.2777777777777777","0.","292.5731944444444","4.7332405394375","26.168981481481516","1.125","1.0789473684210527","7.285714285714286","4.625","2.6363636363636362","3.","3.2142857142857144","6.857142857142857","1.9285714285714286","0.","0.436547619047619","21.123055555555553","0.5135141547527056","6.928571428571429","5.142857142857143","4.214285714285714","3.0714285714285716","0.07142857142857142","240.83942857142856","72.80513628237306","779.5267499999999","1.1379310344827587","0.7288135593220338"
5232,717570,2014,"505310","6203470","6230","{6230}","3.3","mv","mv","mv","mv","0.5","mv","mv","mv","mv","1.9","0.24","7.916666666666667","mv","mv","mv","mv","mv","mv","0.","13.75","10.185892538833714","0.","10.185892538833714","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","2","22","7","0","1","2.681818","0.3181818181818182","0.","13.806000000000001","907.","mv","mv","mv","6.444444444444445","3.0833333333333335","2.037037037037037","2.5925925925925926","3.7777777777777777","7.333333333333333","0.8888888888888888","0.","0.32518518518518497","15.644907407407391","0.6211556733922555","6.851851851851852","4.148148148148148","3.3333333333333335","2.5555555555555554","0.4074074074074074","333.14777777777783","25.10577229197533","299.02314814814815","1.2727272727272727","0.7666666666666667","6.944444444444445","4.454545454545454","2.727272727272727","3.2857142857142856","3.2941176470588234","5.9411764705882355","2.764705882352941","0.","5.112833333333333","22.26944444444444","206.44536492139278","6.882352941176471","5.117647058823529","4.411764705882353","3.411764705882353","0.23529411764705882","246.50569736842107","39.541083966944626","767.7114709595958","1.2047619047619047","0.7733333333333333"
5232,717571,2014,"505100","6203530","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","6.25","0.","0.","0.6366182836771072","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","4","19","9","1","1","3.368421","0.47368421052631576","0.05263157894736842","13.806000000000001","907.","mv","mv","mv","7.029411764705882","4.193548387096774","3.5652173913043477","3.25","3.789473684210526","4.973684210526316","3.236842105263158","0.","0.49157894736842106","22.838399122807015","0.5329138032571427","7.2368421052631575","4.5","5.473684210526316","3.1842105263157894","0.5263157894736842","233.89842105263156","22.11759382483991","440.4605263157895","0.9115853658536586","0.5817307692307693","7.117647058823529","4.2727272727272725","3.0833333333333335","3.0625","3.2777777777777777","5.777777777777778","2.9444444444444446","0.","0.4482407407407407","24.19612745098038","0.5862909026820224","7.111111111111111","4.833333333333333","4.722222222222222","3.2222222222222223","0.2222222222222222","227.7318472222222","26.40278270277353","564.7467314814816","0.9932432432432432","0.6823529411764706"
5232,717572,2014,"505340","6203460","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","20.","0.","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","2","21","5","0","1","2.904761","0.23809523809523808","0.","13.806000000000001","907.","mv","mv","mv","6.75","4.892857142857143","4.333333333333333","3.6","4.371428571428571","4.285714285714286","3.342857142857143","0.","0.662809523809524","19.741619047619025","0.7937106400833019","7.514285714285714","4.485714285714286","5.371428571428571","4.085714285714285","1.1714285714285715","292.97985714285716","33.33437972202144","570.2450000000001","0.8307692307692308","0.7606382978723404","6.947368421052632","4.916666666666667","3.6363636363636362","4.066666666666666","4.052631578947368","4.368421052631579","3.5789473684210527","0.","2.4966666666666666","24.007771929824553","175.88860456308922","7.105263157894737","5.157894736842105","5.157894736842105","4.","0.3684210526315789","236.35414583333335","37.09417890331226","955.4602874999998","1.1183333333333334","0.7755102040816326"
5232,717573,2014,"505240","6203470","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","5.","0.","0.012732365673542143","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","4","24","8","1","0","3.208333","0.3333333333333333","0.041666666666666664","13.806000000000001","907.","mv","mv","mv","6.774193548387097","4.315789473684211","2.7666666666666666","3.2580645161290325","2.7419354838709675","7.387096774193548","1.8709677419354838","0.","0.3259139784946236","24.57329861111111","0.4489010012575408","6.451612903225806","4.838709677419355","3.870967741935484","3.","0.0967741935483871","257.99387096774194","11.690699955677422","241.55268817204313","1.177613680528566","0.775","7.173913043478261","5.117647058823529","3.2666666666666666","3.4761904761904763","3.739130434782609","5.695652173913044","2.5652173913043477","0.","2.127277777777778","21.3765909090909","145.90908656051064","7.","5.434782608695652","4.521739130434782","3.391304347826087","0.17391304347826086","249.0542708333334","84.64158050244846","1226.3926074148744","1.064139941690962","0.75"
